n,time
7121,0.012660
7122,0.012927
7123,0.012776
7124,0.012700
7125,0.012595
7126,0.012638
7127,0.012810
7128,0.013034
7129,0.012758
7130,0.012641
7131,0.012562
7132,0.013161
7133,0.012886
7134,0.012948
7135,0.012572
7136,0.012897
7137,0.012746
7138,0.012859
7139,0.012942
7140,0.012879
7141,0.013052
7142,0.012418
7143,0.012441
7144,0.013348
7145,0.012032
7146,0.013239
7147,0.012215
7148,0.013204
7149,0.012046
7150,0.012622
7151,0.013325
7152,0.012053
7153,0.013266
7154,0.012861
7155,0.012741
7156,0.012723
7157,0.013445
7158,0.012432
7159,0.013104
7160,0.012890
7161,0.013216
7162,0.012761
7163,0.013330
7164,0.012797
7165,0.013238
7166,0.012986
7167,0.013544
7168,0.012683
7169,0.012387
7170,0.012728
7171,0.013081
7172,0.013704
7173,0.013021
7174,0.012629
7175,0.012699
7176,0.013513
7177,0.012830
7178,0.012816
7179,0.012921
7180,0.012810
7181,0.013666
7182,0.012995
7183,0.013331
7184,0.012297
7185,0.012151
7186,0.012159
7187,0.013386
7188,0.012214
7189,0.013577
7190,0.014360
7191,0.012715
7192,0.012472
7193,0.012505
7194,0.012838
7195,0.012799
7196,0.012618
7197,0.012838
7198,0.012708
7199,0.012972
7200,0.013517
7201,0.013094
7202,0.013139
7203,0.013073
7204,0.012826
7205,0.013359
7206,0.012948
7207,0.013095
7208,0.013354
7209,0.013128
7210,0.012902
7211,0.012744
7212,0.013017
7213,0.012811
7214,0.013108
7215,0.013142
7216,0.013112
7217,0.012997
7218,0.012904
7219,0.013751
7220,0.013880
7221,0.013206
7222,0.013148
7223,0.013015
7224,0.012679
7225,0.012998
7226,0.012897
7227,0.013213
7228,0.012835
7229,0.014647
7230,0.013182
7231,0.013901
7232,0.013713
7233,0.017444
7234,0.013884
7235,0.014369
7236,0.012779
7237,0.012388
7238,0.013648
7239,0.014378
7240,0.013456
7241,0.013744
7242,0.014355
7243,0.013345
7244,0.014259
7245,0.012871
7246,0.015274
7247,0.014337
7248,0.016910
7249,0.013743
7250,0.013487
7251,0.014750
7252,0.013395
7253,0.013039
7254,0.013113
7255,0.013309
7256,0.013288
7257,0.013592
7258,0.013364
7259,0.013184
7260,0.013059
7261,0.012923
7262,0.013301
7263,0.013654
7264,0.012991
7265,0.012451
7266,0.013662
7267,0.012502
7268,0.013637
7269,0.013802
7270,0.012419
7271,0.013699
7272,0.012436
7273,0.012468
7274,0.012505
7275,0.013675
7276,0.012443
7277,0.012936
7278,0.012752
7279,0.013139
7280,0.013215
7281,0.013781
7282,0.014597
7283,0.014418
7284,0.014168
7285,0.014436
7286,0.014356
7287,0.013858
7288,0.014586
7289,0.014065
7290,0.014770
7291,0.014269
7292,0.014419
7293,0.014828
7294,0.014697
7295,0.015107
7296,0.015095
7297,0.015115
7298,0.014683
7299,0.014886
7300,0.014178
7301,0.013930
7302,0.014224
7303,0.015231
7304,0.014864
7305,0.014101
7306,0.013962
7307,0.013993
7308,0.014279
7309,0.014472
7310,0.013443
7311,0.014015
7312,0.013439
7313,0.014246
7314,0.013974
7315,0.012720
7316,0.013061
7317,0.012756
7318,0.013815
7319,0.012575
7320,0.012617
7321,0.012711
7322,0.012773
7323,0.012743
7324,0.013847
7325,0.013202
7326,0.014017
7327,0.012748
7328,0.013907
7329,0.012790
7330,0.012706
7331,0.012623
7332,0.013891
7333,0.012708
7334,0.014647
7335,0.013708
7336,0.014293
7337,0.013536
7338,0.014060
7339,0.013556
7340,0.014343
7341,0.013312
7342,0.014294
7343,0.014190
7344,0.014441
7345,0.014647
7346,0.014032
7347,0.012821
7348,0.014048
7349,0.012754
7350,0.014019
7351,0.012722
7352,0.012880
7353,0.012679
7354,0.014044
7355,0.012809
7356,0.012735
7357,0.012701
7358,0.014128
7359,0.012710
7360,0.014029
7361,0.013111
7362,0.013221
7363,0.013244
7364,0.013203
7365,0.013438
7366,0.015150
7367,0.014617
7368,0.014986
7369,0.014386
7370,0.014373
7371,0.014184
7372,0.014101
7373,0.014918
7374,0.014322
7375,0.015135
7376,0.013909
7377,0.013876
7378,0.013950
7379,0.014029
7380,0.013559
7381,0.013496
7382,0.013522
7383,0.013414
7384,0.013399
7385,0.013378
7386,0.013074
7387,0.014119
7388,0.013105
7389,0.014044
7390,0.012946
7391,0.013152
7392,0.012812
7393,0.014421
7394,0.013398
7395,0.014205
7396,0.012862
7397,0.012909
7398,0.013096
7399,0.014653
7400,0.014879
7401,0.013510
7402,0.014673
7403,0.015237
7404,0.013968
7405,0.014205
7406,0.014001
7407,0.013565
7408,0.013564
7409,0.013544
7410,0.013524
7411,0.013524
7412,0.013802
7413,0.013860
7414,0.014568
7415,0.013851
7416,0.013707
7417,0.013915
7418,0.013844
7419,0.013754
7420,0.015208
7421,0.014254
7422,0.014005
7423,0.013847
7424,0.013748
7425,0.014924
7426,0.014587
7427,0.014097
7428,0.013205
7429,0.014365
7430,0.012931
7431,0.014766
7432,0.015015
7433,0.012980
7434,0.013370
7435,0.014502
7436,0.013003
7437,0.014271
7438,0.013225
7439,0.014315
7440,0.012962
7441,0.014852
7442,0.016827
7443,0.013624
7444,0.014621
7445,0.015395
7446,0.014086
7447,0.015159
7448,0.014433
7449,0.013328
7450,0.014112
7451,0.012999
7452,0.014294
7453,0.013510
7454,0.013540
7455,0.013527
7456,0.013976
7457,0.015183
7458,0.014456
7459,0.014796
7460,0.014652
7461,0.015014
7462,0.014141
7463,0.014884
7464,0.014331
7465,0.014939
7466,0.015745
7467,0.015018
7468,0.014333
7469,0.014503
7470,0.014097
7471,0.015462
7472,0.014664
7473,0.014027
7474,0.013488
7475,0.013496
7476,0.013863
7477,0.013349
7478,0.014757
7479,0.013208
7480,0.018588
7481,0.013206
7482,0.014033
7483,0.014455
7484,0.013199
7485,0.014426
7486,0.013116
7487,0.014492
7488,0.013286
7489,0.013453
7490,0.013882
7491,0.013974
7492,0.013643
7493,0.013731
7494,0.013549
7495,0.013776
7496,0.013986
7497,0.013879
7498,0.013720
7499,0.014774
7500,0.013680
7501,0.014811
7502,0.013209
7503,0.014545
7504,0.013175
7505,0.014504
7506,0.013173
7507,0.014547
7508,0.013185
7509,0.014529
7510,0.013965
7511,0.013284
7512,0.014291
7513,0.013250
7514,0.014565
7515,0.013411
7516,0.013436
7517,0.014546
7518,0.015059
7519,0.014466
7520,0.013980
7521,0.013361
7522,0.014773
7523,0.013358
7524,0.013952
7525,0.013248
7526,0.014604
7527,0.013345
7528,0.014588
7529,0.013379
7530,0.014642
7531,0.014522
7532,0.015117
7533,0.014896
7534,0.013632
7535,0.014770
7536,0.013370
7537,0.014619
7538,0.014612
7539,0.014795
7540,0.013369
7541,0.013720
7542,0.013596
7543,0.013309
7544,0.014681
7545,0.013462
7546,0.014770
7547,0.013311
7548,0.014679
7549,0.013405
7550,0.014667
7551,0.013331
7552,0.014948
7553,0.013582
7554,0.014190
7555,0.013346
7556,0.014704
7557,0.013355
7558,0.021803
7559,0.013360
7560,0.013361
7561,0.013494
7562,0.014885
7563,0.013816
7564,0.013363
7565,0.014743
7566,0.013456
7567,0.013884
7568,0.013388
7569,0.014759
7570,0.013514
7571,0.013486
7572,0.014708
7573,0.013444
7574,0.014003
7575,0.013941
7576,0.013421
7577,0.014821
7578,0.014881
7579,0.014778
7580,0.013597
7581,0.014816
7582,0.013468
7583,0.014839
7584,0.014228
7585,0.014209
7586,0.014133
7587,0.013488
7588,0.013665
7589,0.014830
7590,0.013544
7591,0.014744
7592,0.014840
7593,0.013502
7594,0.014914
7595,0.013598
7596,0.015238
7597,0.014401
7598,0.014966
7599,0.013496
7600,0.013594
7601,0.013933
7602,0.015022
7603,0.013556
7604,0.014336
7605,0.013920
7606,0.014931
7607,0.013513
7608,0.014934
7609,0.013735
7610,0.013541
7611,0.015846
7612,0.013873
7613,0.013603
7614,0.015109
7615,0.013725
7616,0.014922
7617,0.016407
7618,0.013623
7619,0.013668
7620,0.013557
7621,0.015230
7622,0.013723
7623,0.014953
7624,0.013695
7625,0.014507
7626,0.015004
7627,0.013974
7628,0.013809
7629,0.015064
7630,0.013589
7631,0.014981
7632,0.014110
7633,0.014544
7634,0.020753
7635,0.013649
7636,0.014017
7637,0.015135
7638,0.013671
7639,0.015046
7640,0.014592
7641,0.014380
7642,0.013629
7643,0.013964
7644,0.013733
7645,0.015169
7646,0.015132
7647,0.014385
7648,0.013685
7649,0.015132
7650,0.014207
7651,0.014208
7652,0.014260
7653,0.014174
7654,0.016670
7655,0.016580
7656,0.020010
7657,0.015450
7658,0.015116
7659,0.015777
7660,0.015458
7661,0.016360
7662,0.015105
7663,0.015571
7664,0.015980
7665,0.015104
7666,0.015843
7667,0.016249
7668,0.016291
7669,0.014281
7670,0.014601
7671,0.014427
7672,0.016323
7673,0.014709
7674,0.014950
7675,0.014618
7676,0.019720
7677,0.016276
7678,0.015582
7679,0.019249
7680,0.015415
7681,0.014998
7682,0.014176
7683,0.014851
7684,0.014630
7685,0.013892
7686,0.014570
7687,0.015596
7688,0.015892
7689,0.016401
7690,0.014743
7691,0.014798
7692,0.014595
7693,0.013998
7694,0.014002
7695,0.014639
7696,0.014064
7697,0.015315
7698,0.015457
7699,0.014222
7700,0.013959
7701,0.015382
7702,0.014292
7703,0.015389
7704,0.014041
7705,0.014735
7706,0.015086
7707,0.014041
7708,0.014623
7709,0.015378
7710,0.013983
7711,0.015704
7712,0.014601
7713,0.015190
7714,0.014348
7715,0.017316
7716,0.016088
7717,0.015546
7718,0.015534
7719,0.016326
7720,0.016757
7721,0.015089
7722,0.016561
7723,0.015438
7724,0.015390
7725,0.015399
7726,0.016392
7727,0.015198
7728,0.015765
7729,0.015293
7730,0.014964
7731,0.015404
7732,0.015428
7733,0.015551
7734,0.015886
7735,0.015353
7736,0.016044
7737,0.015824
7738,0.015256
7739,0.015535
7740,0.015345
7741,0.016448
7742,0.015713
7743,0.014854
7744,0.015228
7745,0.015364
7746,0.016609
7747,0.015762
7748,0.014805
7749,0.014758
7750,0.015247
7751,0.014919
7752,0.015050
7753,0.015686
7754,0.015371
7755,0.015091
7756,0.016469
7757,0.016139
7758,0.017672
7759,0.018436
7760,0.016354
7761,0.016753
7762,0.015841
7763,0.015683
7764,0.016373
7765,0.015809
7766,0.017518
7767,0.016127
7768,0.015951
7769,0.017375
7770,0.015878
7771,0.015727
7772,0.016156
7773,0.015509
7774,0.015769
7775,0.016672
7776,0.016108
7777,0.016934
7778,0.016156
7779,0.016739
7780,0.015741
7781,0.016018
7782,0.015920
7783,0.016794
7784,0.016381
7785,0.017010
7786,0.016500
7787,0.015780
7788,0.015726
7789,0.015641
7790,0.015579
7791,0.016214
7792,0.015681
7793,0.015855
7794,0.016527
7795,0.016279
7796,0.016020
7797,0.015927
7798,0.014872
7799,0.016417
7800,0.017198
7801,0.016466
7802,0.015960
7803,0.014585
7804,0.015694
7805,0.015574
7806,0.014180
7807,0.015667
7808,0.014193
7809,0.014975
7810,0.015108
7811,0.015420
7812,0.016529
7813,0.016659
7814,0.015424
7815,0.015975
7816,0.015371
7817,0.015676
7818,0.014356
7819,0.017247
7820,0.014218
7821,0.014345
7822,0.014311
7823,0.015732
7824,0.015052
7825,0.015461
7826,0.015355
7827,0.015066
7828,0.015159
7829,0.018552
7830,0.017012
7831,0.016942
7832,0.015950
7833,0.015915
7834,0.020474
7835,0.016853
7836,0.016279
7837,0.016092
7838,0.016544
7839,0.018201
7840,0.017355
7841,0.017157
7842,0.015963
7843,0.016398
7844,0.015850
7845,0.015308
7846,0.015948
7847,0.014558
7848,0.016199
7849,0.015483
7850,0.018853
7851,0.018906
7852,0.015688
7853,0.017184
7854,0.016832
7855,0.015855
7856,0.015382
7857,0.015875
7858,0.015447
7859,0.016286
7860,0.016272
7861,0.016513
7862,0.015531
7863,0.015748
7864,0.017046
7865,0.016325
7866,0.016781
7867,0.016180
7868,0.015087
7869,0.017142
7870,0.015950
7871,0.015344
7872,0.016631
7873,0.016841
7874,0.016557
7875,0.016513
7876,0.016754
7877,0.016188
7878,0.015599
7879,0.015010
7880,0.017030
7881,0.017170
7882,0.015904
7883,0.016545
7884,0.016545
7885,0.016416
7886,0.016946
7887,0.015299
7888,0.016281
7889,0.014692
7890,0.014623
7891,0.016218
7892,0.014733
7893,0.016041
7894,0.014474
7895,0.015989
7896,0.014606
7897,0.016826
7898,0.016680
7899,0.016605
7900,0.016108
7901,0.016737
7902,0.016841
7903,0.016388
7904,0.016403
7905,0.017382
7906,0.016527
7907,0.016592
7908,0.016485
7909,0.017008
7910,0.015354
7911,0.015024
7912,0.014537
7913,0.014702
7914,0.016258
7915,0.014529
7916,0.016215
7917,0.016065
7918,0.014819
7919,0.016145
7920,0.014803
7921,0.015344
7922,0.014733
7923,0.014711
7924,0.014811
7925,0.014762
7926,0.016132
7927,0.015517
7928,0.015309
7929,0.015321
7930,0.015513
7931,0.016404
7932,0.016905
7933,0.021860
7934,0.016455
7935,0.016658
7936,0.016651
7937,0.016748
7938,0.017256
7939,0.016038
7940,0.015934
7941,0.015255
7942,0.014808
7943,0.016321
7944,0.014801
7945,0.014812
7946,0.016244
7947,0.014654
7948,0.016256
7949,0.016399
7950,0.014800
7951,0.014714
7952,0.014897
7953,0.014778
7954,0.014750
7955,0.015320
7956,0.015371
7957,0.015533
7958,0.015799
7959,0.017303
7960,0.017945
7961,0.016578
7962,0.016875
7963,0.017355
7964,0.016818
7965,0.016154
7966,0.015775
7967,0.015894
7968,0.016985
7969,0.016788
7970,0.016401
7971,0.014838
7972,0.016257
7973,0.015921
7974,0.015895
7975,0.015038
7976,0.015339
7977,0.015340
7978,0.015841
7979,0.016088
7980,0.016157
7981,0.015478
7982,0.017490
7983,0.017849
7984,0.017384
7985,0.016549
7986,0.016744
7987,0.016582
7988,0.016175
7989,0.016569
7990,0.015234
7991,0.015887
7992,0.017677
7993,0.017347
7994,0.017374
7995,0.016573
7996,0.015709
7997,0.016123
7998,0.015412
7999,0.015567
8000,0.024215
8001,0.017102
8002,0.016230
8003,0.015699
8004,0.016516
8005,0.017121
8006,0.016187
8007,0.014858
8008,0.015599
8009,0.015233
8010,0.015589
8011,0.015339
8012,0.017740
8013,0.015857
8014,0.015888
8015,0.015826
8016,0.015868
8017,0.015863
8018,0.015880
8019,0.015479
8020,0.015593
8021,0.015698
8022,0.015086
8023,0.015561
8024,0.015506
8025,0.015420
8026,0.017374
8027,0.016166
8028,0.016173
8029,0.016644
8030,0.017498
8031,0.016772
8032,0.017344
8033,0.016990
8034,0.017562
8035,0.016594
8036,0.016419
8037,0.016061
8038,0.016077
8039,0.016804
8040,0.016285
8041,0.016016
8042,0.016606
8043,0.014993
8044,0.016280
8045,0.015027
8046,0.016376
8047,0.015169
8048,0.016051
8049,0.015389
8050,0.015756
8051,0.015048
8052,0.015263
8053,0.016791
8054,0.015561
8055,0.015028
8056,0.015962
8057,0.015480
8058,0.016910
8059,0.017265
8060,0.016448
8061,0.015730
8062,0.015734
8063,0.015911
8064,0.015821
8065,0.017297
8066,0.019425
8067,0.015910
8068,0.015419
8069,0.016761
8070,0.015087
8071,0.015356
8072,0.015087
8073,0.016651
8074,0.015087
8075,0.016510
8076,0.015139
8077,0.016857
8078,0.015262
8079,0.015132
8080,0.015101
8081,0.016749
8082,0.015114
8083,0.015114
8084,0.015427
8085,0.016770
8086,0.015238
8087,0.016545
8088,0.016731
8089,0.015185
8090,0.016812
8091,0.015315
8092,0.016765
8093,0.015209
8094,0.015456
8095,0.015776
8096,0.016771
8097,0.015217
8098,0.015184
8099,0.016306
8100,0.016770
8101,0.015352
8102,0.016839
8103,0.015304
8104,0.015334
8105,0.015240
8106,0.016856
8107,0.015343
8108,0.015467
8109,0.015688
8110,0.015365
8111,0.016983
8112,0.015428
8113,0.015449
8114,0.015228
8115,0.016049
8116,0.015849
8117,0.015401
8118,0.015246
8119,0.015751
8120,0.016871
8121,0.016880
8122,0.015257
8123,0.016938
8124,0.015258
8125,0.015271
8126,0.015289
8127,0.017129
8128,0.015468
8129,0.015395
8130,0.015292
8131,0.015596
8132,0.015295
8133,0.015377
8134,0.016933
8135,0.015756
8136,0.016930
8137,0.015390
8138,0.016937
8139,0.015417
8140,0.017018
8141,0.015324
8142,0.016962
8143,0.015403
8144,0.016956
8145,0.015331
8146,0.015336
8147,0.015418
8148,0.015827
8149,0.015387
8150,0.017036
8151,0.015360
8152,0.016982
8153,0.017046
8154,0.015366
8155,0.017092
8156,0.016757
8157,0.017481
8158,0.015853
8159,0.016794
8160,0.015946
8161,0.015773
8162,0.016147
8163,0.016274
8164,0.017384
8165,0.017533
8166,0.018375
8167,0.017119
8168,0.017494
8169,0.017672
8170,0.017516
8171,0.017322
8172,0.018107
8173,0.016419
8174,0.016210
8175,0.016548
8176,0.015451
8177,0.015448
8178,0.017104
8179,0.015686
8180,0.015459
8181,0.017133
8182,0.016601
8183,0.015622
8184,0.017288
8185,0.015546
8186,0.015544
8187,0.015519
8188,0.016820
8189,0.016057
8190,0.016203
8191,0.016021
8192,0.016593
8193,0.018015
8194,0.018257
8195,0.017835
8196,0.018221
8197,0.017463
8198,0.017076
8199,0.017578
8200,0.017497
8201,0.016527
8202,0.017521
8203,0.015535
8204,0.016896
8205,0.016460
8206,0.017432
8207,0.017226
8208,0.015817
8209,0.017288
8210,0.015791
8211,0.017168
8212,0.015865
8213,0.017304
8214,0.016255
8215,0.015656
8216,0.015647
8217,0.015784
8218,0.015804
8219,0.017312
8220,0.015904
8221,0.016154
8222,0.017393
8223,0.016320
8224,0.016818
8225,0.016945
8226,0.016898
8227,0.017977
8228,0.019077
8229,0.017971
8230,0.018238
8231,0.016698
8232,0.017653
8233,0.017965
8234,0.016599
8235,0.017596
8236,0.015798
8237,0.017341
8238,0.015905
8239,0.017693
8240,0.015795
8241,0.017340
8242,0.017593
8243,0.017370
8244,0.015732
8245,0.017538
8246,0.015694
8247,0.017455
8248,0.017495
8249,0.017217
8250,0.016726
8251,0.016315
8252,0.016188
8253,0.016432
8254,0.018933
8255,0.018598
8256,0.017849
8257,0.017604
8258,0.018075
8259,0.017223
8260,0.018014
8261,0.017315
8262,0.018170
8263,0.017745
8264,0.017584
8265,0.015753
8266,0.016009
8267,0.017466
8268,0.016220
8269,0.017501
8270,0.015852
8271,0.016893
8272,0.015948
8273,0.016148
8274,0.016673
8275,0.015906
8276,0.016798
8277,0.015886
8278,0.018085
8279,0.017139
8280,0.017228
8281,0.016959
8282,0.016835
8283,0.017254
8284,0.016644
8285,0.016809
8286,0.016394
8287,0.016371
8288,0.016615
8289,0.016917
8290,0.017610
8291,0.017785
8292,0.018118
8293,0.018936
8294,0.018137
8295,0.017619
8296,0.018528
8297,0.017479
8298,0.017866
8299,0.016636
8300,0.016718
8301,0.018985
8302,0.016864
8303,0.018518
8304,0.016932
8305,0.017781
8306,0.017278
8307,0.016680
8308,0.018426
8309,0.017064
8310,0.016905
8311,0.017329
8312,0.017813
8313,0.018418
8314,0.016867
8315,0.017030
8316,0.017886
8317,0.018521
8318,0.018302
8319,0.018382
8320,0.017992
8321,0.018186
8322,0.017977
8323,0.017540
8324,0.018663
8325,0.018066
8326,0.018643
8327,0.016895
8328,0.017502
8329,0.016388
8330,0.016215
8331,0.016771
8332,0.016302
8333,0.017936
8334,0.018073
8335,0.016088
8336,0.017880
8337,0.016125
8338,0.017830
8339,0.016738
8340,0.016521
8341,0.016843
8342,0.017906
8343,0.018749
8344,0.018662
8345,0.018621
8346,0.018471
8347,0.019166
8348,0.018090
8349,0.017982
8350,0.016900
8351,0.018174
8352,0.017052
8353,0.018090
8354,0.016075
8355,0.017988
8356,0.016124
8357,0.017820
8358,0.016268
8359,0.017977
8360,0.016284
8361,0.016730
8362,0.016214
8363,0.016877
8364,0.016263
8365,0.016575
8366,0.016342
8367,0.017903
8368,0.016749
8369,0.017899
8370,0.017578
8371,0.017973
8372,0.018879
8373,0.017313
8374,0.017528
8375,0.017695
8376,0.017075
8377,0.016823
8378,0.016643
8379,0.017886
8380,0.018484
8381,0.018480
8382,0.018534
8383,0.018444
8384,0.018139
8385,0.018477
8386,0.016646
8387,0.016489
8388,0.017554
8389,0.017028
8390,0.017176
8391,0.016313
8392,0.018018
8393,0.016308
8394,0.016343
8395,0.016223
8396,0.018015
8397,0.016546
8398,0.017275
8399,0.017048
8400,0.016569
8401,0.016811
8402,0.017761
8403,0.017379
8404,0.017093
8405,0.018079
8406,0.018770
8407,0.018321
8408,0.017929
8409,0.018892
8410,0.018362
8411,0.018793
8412,0.018874
8413,0.017373
8414,0.016938
8415,0.016351
8416,0.018294
8417,0.016403
8418,0.017669
8419,0.017106
8420,0.018099
8421,0.018193
8422,0.016836
8423,0.017705
8424,0.018581
8425,0.017887
8426,0.017172
8427,0.016929
8428,0.016941
8429,0.018349
8430,0.016848
8431,0.016910
8432,0.017981
8433,0.017535
8434,0.017777
8435,0.018377
8436,0.017330
8437,0.019069
8438,0.019216
8439,0.018778
8440,0.018232
8441,0.018288
8442,0.018834
8443,0.017127
8444,0.016455
8445,0.018355
8446,0.016478
8447,0.016651
8448,0.016439
8449,0.018252
8450,0.016597
8451,0.019336
8452,0.018234
8453,0.016432
8454,0.017188
8455,0.017656
8456,0.017320
8457,0.017249
8458,0.019459
8459,0.017112
8460,0.017039
8461,0.019044
8462,0.018575
8463,0.017274
8464,0.017589
8465,0.017262
8466,0.018574
8467,0.019071
8468,0.019162
8469,0.018072
8470,0.018052
8471,0.018488
8472,0.018471
8473,0.017678
8474,0.017648
8475,0.018478
8476,0.018597
8477,0.018138
8478,0.017008
8479,0.016977
8480,0.018350
8481,0.016612
8482,0.017195
8483,0.018422
8484,0.016898
8485,0.017032
8486,0.017207
8487,0.016712
8488,0.018452
8489,0.016897
8490,0.017953
8491,0.016656
8492,0.018490
8493,0.016821
8494,0.018054
8495,0.017855
8496,0.017744
8497,0.017873
8498,0.017775
8499,0.018609
8500,0.019081
8501,0.018698
8502,0.018736
8503,0.019260
8504,0.018668
8505,0.019393
8506,0.018398
8507,0.017817
8508,0.018976
8509,0.018394
8510,0.016721
8511,0.017282
8512,0.018522
8513,0.016658
8514,0.018540
8515,0.016664
8516,0.018624
8517,0.018836
8518,0.016976
8519,0.018495
8520,0.017531
8521,0.017348
8522,0.017511
8523,0.017855
8524,0.017879
8525,0.018785
8526,0.018763
8527,0.017898
8528,0.017690
8529,0.017775
8530,0.019061
8531,0.018178
8532,0.018621
8533,0.017635
8534,0.019169
8535,0.018531
8536,0.019371
8537,0.018519
8538,0.018936
8539,0.017721
8540,0.018855
8541,0.019493
8542,0.017777
8543,0.019358
8544,0.018509
8545,0.017923
8546,0.019353
8547,0.018229
8548,0.017637
8549,0.019517
8550,0.017678
8551,0.017900
8552,0.019458
8553,0.017703
8554,0.017071
8555,0.016885
8556,0.018249
8557,0.018496
8558,0.017693
8559,0.018066
8560,0.017588
8561,0.018274
8562,0.018197
8563,0.018575
8564,0.019122
8565,0.018150
8566,0.018639
8567,0.019046
8568,0.020043
8569,0.018842
8570,0.019694
8571,0.018886
8572,0.018986
8573,0.019281
8574,0.019626
8575,0.018270
8576,0.019665
8577,0.018709
8578,0.017078
8579,0.019017
8580,0.017057
8581,0.017109
8582,0.017001
8583,0.017019
8584,0.017934
8585,0.017209
8586,0.017190
8587,0.019004
8588,0.018792
8589,0.022081
8590,0.017048
8591,0.018920
8592,0.017062
8593,0.017117
8594,0.019589
8595,0.017675
8596,0.017929
8597,0.017764
8598,0.018156
8599,0.019682
8600,0.018505
8601,0.019461
8602,0.019163
8603,0.019652
8604,0.019637
8605,0.019283
8606,0.019916
8607,0.019414
8608,0.018658
8609,0.019249
8610,0.019622
8611,0.019918
8612,0.020224
8613,0.019064
8614,0.018691
8615,0.018669
8616,0.018377
8617,0.018952
8618,0.020875
8619,0.019238
8620,0.018843
8621,0.018932
8622,0.018947
8623,0.018803
8624,0.019940
8625,0.020987
8626,0.018980
8627,0.019245
8628,0.017930
8629,0.018193
8630,0.018710
8631,0.017432
8632,0.018996
8633,0.019025
8634,0.017322
8635,0.018629
8636,0.017221
8637,0.017150
8638,0.017902
8639,0.017126
8640,0.018216
8641,0.017251
8642,0.017350
8643,0.017400
8644,0.019243
8645,0.019266
8646,0.017637
8647,0.018399
8648,0.018084
8649,0.019909
8650,0.018057
8651,0.017858
8652,0.019889
8653,0.017838
8654,0.017867
8655,0.018503
8656,0.019131
8657,0.017534
8658,0.017203
8659,0.019170
8660,0.018870
8661,0.018007
8662,0.017948
8663,0.018700
8664,0.018000
8665,0.019285
8666,0.019741
8667,0.019848
8668,0.019367
8669,0.019455
8670,0.019983
8671,0.019091
8672,0.019216
8673,0.018874
8674,0.017667
8675,0.017264
8676,0.019214
8677,0.017326
8678,0.017385
8679,0.018000
8680,0.017318
8681,0.019211
8682,0.019285
8683,0.018013
8684,0.018224
8685,0.017975
8686,0.020694
8687,0.019493
8688,0.019376
8689,0.018899
8690,0.020666
8691,0.018793
8692,0.018516
8693,0.019056
8694,0.018953
8695,0.019862
8696,0.019365
8697,0.018333
8698,0.018346
8699,0.020037
8700,0.018169
8701,0.019051
8702,0.019891
8703,0.018866
8704,0.019620
8705,0.019663
8706,0.020103
8707,0.019621
8708,0.019421
8709,0.019699
8710,0.020484
8711,0.019913
8712,0.019262
8713,0.020024
8714,0.018422
8715,0.017504
8716,0.019359
8717,0.017774
8718,0.019350
8719,0.018081
8720,0.017650
8721,0.018940
8722,0.017512
8723,0.017601
8724,0.017602
8725,0.019560
8726,0.019642
8727,0.017668
8728,0.017579
8729,0.017523
8730,0.019521
8731,0.018139
8732,0.020620
8733,0.020198
8734,0.018382
8735,0.018179
8736,0.018830
8737,0.018764
8738,0.018823
8739,0.019813
8740,0.018673
8741,0.017792
8742,0.017594
8743,0.018414
8744,0.017757
8745,0.017529
8746,0.017787
8747,0.018341
8748,0.018087
8749,0.017929
8750,0.018275
8751,0.018750
8752,0.018751
8753,0.020427
8754,0.020949
8755,0.019802
8756,0.020534
8757,0.019854
8758,0.019932
8759,0.019728
8760,0.019215
8761,0.019611
8762,0.018574
8763,0.020072
8764,0.019750
8765,0.017585
8766,0.019692
8767,0.017604
8768,0.019612
8769,0.017887
8770,0.017925
8771,0.017930
8772,0.019787
8773,0.017697
8774,0.017866
8775,0.017741
8776,0.019883
8777,0.017719
8778,0.018269
8779,0.017927
8780,0.019741
8781,0.018417
8782,0.018825
8783,0.019985
8784,0.018415
8785,0.018495
8786,0.019965
8787,0.018778
8788,0.018844
8789,0.019414
8790,0.017710
8791,0.017940
8792,0.019786
8793,0.017707
8794,0.019684
8795,0.017924
8796,0.018975
8797,0.017723
8798,0.017794
8799,0.017728
8800,0.017789
8801,0.017798
8802,0.018534
8803,0.017741
8804,0.017907
8805,0.017824
8806,0.019767
8807,0.017885
8808,0.019739
8809,0.019559
8810,0.018212
8811,0.018103
8812,0.019823
8813,0.017958
8814,0.017837
8815,0.017892
8816,0.019051
8817,0.017789
8818,0.019857
8819,0.018498
8820,0.017980
8821,0.019976
8822,0.017807
8823,0.017895
8824,0.017982
8825,0.018178
8826,0.018120
8827,0.018050
8828,0.017975
8829,0.019869
8830,0.017826
8831,0.017963
8832,0.017904
8833,0.017870
8834,0.019899
8835,0.020505
8836,0.019865
8837,0.017876
8838,0.019877
8839,0.017874
8840,0.019938
8841,0.018031
8842,0.017936
8843,0.019883
8844,0.017883
8845,0.017977
8846,0.017890
8847,0.018214
8848,0.018033
8849,0.017913
8850,0.017908
8851,0.019939
8852,0.018395
8853,0.018516
8854,0.020056
8855,0.018037
8856,0.019968
8857,0.018096
8858,0.018255
8859,0.018105
8860,0.019904
8861,0.019287
8862,0.019469
8863,0.020283
8864,0.020197
8865,0.020366
8866,0.020309
8867,0.020534
8868,0.020460
8869,0.021654
